k=2	0.7556962025316457	0.6585365853658531	0.7037788984216383
k=2	0.7606250000000002	0.6578313253012049	0.7055035010696977
k=2	0.7783950617283952	0.6761904761904758	0.7237021319591793
k=2	0.7626582278481012	0.6585365853658537	0.7067832509639929
k=2	0.7631249999999998	0.6626506024096381	0.7093475861267644
k=3	0.7035555555555554	0.6613333333333331	0.6817913817431888
k=3	0.6892276422764227	0.653658536585366	0.6709720289271911
k=3	0.6867886178861786	0.6512195121951218	0.6685312871661299
k=3	0.6835365853658537	0.64390243902439	0.6631278219075255
k=3	0.6920091324200918	0.6493150684931509	0.6699826289711458
k=4	0.6655405405405402	0.645945945945946	0.6555968642521965
k=4	0.6436708860759496	0.6151898734177219	0.6291081963457247
k=4	0.6569620253164559	0.6303797468354427	0.6433964377730481
k=4	0.7006756756756755	0.6648648648648645	0.6823007074367783
k=4	0.6411392405063293	0.6075949367088606	0.6239165442332245
k=5	0.61358024691358	0.5999999999999999	0.6067141403865716
k=5	0.6194805194805196	0.6051948051948053	0.6122543416286791
k=5	0.6346153846153842	0.6205128205128204	0.6274848746758857
k=5	0.6256097560975609	0.6121951219512196	0.6188297488886219
k=5	0.6086419753086416	0.5950617283950614	0.6017752453308005
k=6	0.5710526315789474	0.5684210526315787	0.569733803330497
k=6	0.5737179487179488	0.5692307692307689	0.5714655507140082
k=6	0.5779999999999996	0.5733333333333329	0.5756572090330048
k=6	0.577710843373494	0.5734939759036143	0.5755946864380599
k=6	0.5820987654320988	0.5777777777777775	0.5799302229318194
k=7	0.5445783132530118	0.5421686746987947	0.5433708225362645
k=7	0.5585365853658528	0.5560975609756095	0.5573144046538928
k=7	0.5610389610389606	0.5584415584415583	0.5597372465121881
k=7	0.5461538461538459	0.5435897435897437	0.5448687782805429
k=7	0.5696202531645568	0.5670886075949363	0.568351611175326
k=8	0.5259259259259257	0.523456790123457	0.5246884531590413
k=8	0.4891566265060242	0.4867469879518071	0.48794883236650305
k=8	0.5424657534246571	0.53972602739726	0.5410924224033289
k=8	0.530769230769231	0.528205128205128	0.5294840752467871
k=8	0.5234567901234564	0.5209876543209873	0.5222193036219825
k=9	0.4810126582278481	0.47848101265822784	0.4797434955412311
k=9	0.47228915662650595	0.46987951807228934	0.47108125597017225
k=9	0.4759493670886075	0.47341772151898714	0.4746801687763712
k=9	0.45679012345679004	0.45432098765432066	0.45555220984308586
k=9	0.46419753086419746	0.4617283950617283	0.4629596707818929
k=10	0.43947368421052635	0.4368421052631579	0.43815394341710134
k=10	0.45185185185185184	0.4493827160493826	0.4506139015728056
k=10	0.4725	0.4699999999999999	0.47124668435013256
k=10	0.47160493827160516	0.4691358024691359	0.4703671300346717
k=10	0.44096385542168676	0.43855421686746976	0.43975573526984646
k=11	0.4361445783132529	0.4337349397590362	0.4349364215866235
k=11	0.4075949367088607	0.4075949367088607	0.4075949367088607
k=11	0.43414634146341424	0.43170731707317084	0.4329233940226725
k=11	0.4361445783132529	0.43373493975903604	0.4349364215866234
k=11	0.43333333333333335	0.430952380952381	0.4321395775941231
k=12	0.4455696202531645	0.4430379746835441	0.44430019113563407
k=12	0.43999999999999995	0.4375	0.4387464387464387
k=12	0.42682926829268303	0.424390243902439	0.425606261793277
k=12	0.4586666666666666	0.4559999999999999	0.45732944606413983
k=12	0.43291139240506316	0.4303797468354429	0.43164185752997497
k=13	0.44878048780487795	0.44634146341463415	0.4475576526882435
k=13	0.45384615384615384	0.45128205128205123	0.4525604706907823
k=13	0.43999999999999995	0.43749999999999994	0.43874643874643865
k=13	0.4285714285714284	0.4285714285714284	0.4285714285714284
k=13	0.420253164556962	0.4177215189873418	0.41898351753413127
k=14	0.4426666666666666	0.4426666666666666	0.4426666666666666
k=14	0.4192771084337347	0.4168674698795179	0.4180688170549632
k=14	0.4153846153846154	0.4128205128205127	0.4140985949035484
k=14	0.41463414634146334	0.4121951219512193	0.4134110367652348
k=14	0.4317073170731706	0.42926829268292677	0.4304843501692806
k=15	0.39999999999999997	0.39743589743589747	0.39871382636655944
k=15	0.4097560975609755	0.4073170731707318	0.40853294503094284
k=15	0.4186046511627909	0.4162790697674418	0.4174386214938136
k=15	0.43333333333333324	0.4307692307692308	0.4320474777448071
k=15	0.41518987341772146	0.4126582278481012	0.41392017961522076
k=16	0.40722891566265057	0.40481927710843374	0.40602052125415605
k=16	0.4121951219512195	0.40975609756097575	0.4109719910255483
k=16	0.41818181818181815	0.4155844155844156	0.4168790710846786
k=16	0.41411764705882376	0.411764705882353	0.4129378247025307
k=16	0.4125000000000002	0.40999999999999986	0.4112462006079028
k=17	0.4071428571428569	0.4047619047619049	0.4059488898198575
k=17	0.4050632911392405	0.4025316455696201	0.40379350025792626
k=17	0.40769230769230774	0.4051282051282051	0.4064062120844455
k=17	0.40481927710843363	0.4024096385542171	0.4036108613558713
k=17	0.41463414634146345	0.4121951219512194	0.4134110367652349
k=18	0.38750000000000007	0.38750000000000007	0.38750000000000007
k=18	0.3772151898734177	0.3746835443037975	0.37594510505902906
k=18	0.3894736842105264	0.38684210526315793	0.3881534344335416
k=18	0.4313253012048193	0.42891566265060216	0.4301171070837973
k=18	0.38481012658227837	0.38227848101265827	0.38354012616451516
k=19	0.3897435897435898	0.3897435897435898	0.3897435897435898
k=19	0.39012345679012345	0.38765432098765423	0.3888849696257103
k=19	0.375609756097561	0.37317073170731707	0.3743862715500119
k=19	0.4123456790123454	0.4098765432098763	0.41110740369999604
k=19	0.39756097560975595	0.39512195121951205	0.3963377110694183
k=20	0.37662337662337636	0.37402597402597415	0.3753201815485552
k=20	0.4120481927710843	0.40963855421686735	0.4108398402996148
k=20	0.3949367088607594	0.3924050632911394	0.3936668159062233
k=20	0.4123456790123454	0.4098765432098764	0.4111074036999961
k=20	0.40519480519480533	0.40259740259740245	0.40389192800768364
itemBased	0.2634146341463416	0.2634146341463416	0.2634146341463416
itemBased	0.2592592592592594	0.2592592592592594	0.2592592592592594
itemBased	0.24578313253012044	0.24578313253012044	0.24578313253012044
itemBased	0.26744186046511625	0.26744186046511625	0.26744186046511625
itemBased	0.2613333333333334	0.2613333333333334	0.2613333333333334
